ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/milestones/title,tender/milestones/code,tender/milestones/type,tender/milestones/dueDate,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/milestones/type.1,tender/milestones/title.1,tender/milestones/dueDate.1,tender/bidOpening/date,tender/documents/id,buyer/name,fiscal_year
ocds-kjhdrl-2017_BTC_1510_1,tender,tender,1,2022-09-29,2017_BTC_1510_1,ACE77/TECH/IFB/SA/BTC/16-17/66,BTC/SA(15-16)/RD-778,Works,Open Tender,Item Rate,Civil Works,NA,No,No,3998851,2017-05-01 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,13-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2017-2018
ocds-kjhdrl-2017_BTC_1513_1,tender,tender,1,2022-09-29,2017_BTC_1513_1,ACE77/TECH/IFB/SA/BTC/PtI/,BTC/SA(15-16)/RD-859,Works,Open Tender,Item Rate,Civil Works,NA,No,No,15841571,2017-06-01 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,21-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2017-2018
ocds-kjhdrl-2017_BTC_1514_1,tender,tender,1,2022-09-29,2017_BTC_1514_1,ACE50/TECH/KOKbldg/IFB/16-17,"Construction of three storied provision Office Building of block development office, Khoirabari including boundary wall of office compound(under Udalguri District, BTC",Works,Open Tender,Item Rate,Civil Works,NA,No,No,6873164,2017-06-01 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,2,assessment,Price Bid Opening Date,NA,19-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2017-2018
ocds-kjhdrl-2017_ICD_1520_1,tender,tender,1,2022-09-29,2017_ICD_1520_1,AGCL/BD/GS/2016/04,INSTALLATION OF MDPE GAS PIPELINE,Services,Open Tender,Works,Supply/Erection/Commissioning Services,NA,No,No,0,2017-07-01 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,120,No,Offline,NA,Financial Bid Opening,2,assessment,Price Bid Opening Date,NA,23-01-2017 14:30,NA,Industries and Commerce Department,2017-2018
ocds-kjhdrl-2017_ID_1522_1,tender,tender,1,2022-09-29,2017_ID_1522_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Carrying out Survey work of the Command Area,Works,Open Tender,Percentage,Civil Works - Others,NA,No,No,8282000,2017-07-01 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,75,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,21-01-2017 15:00,NA,Irrigation Department,2017-2018
ocds-kjhdrl-2017_ID_1523_1,tender,tender,1,2022-09-29,2017_ID_1523_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of fieldchannel in different chainages alongwith related structures,Works,Open Tender,Percentage,Civil Works - Others,NA,No,No,50000000,2017-07-01 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,75,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,21-01-2017 15:00,NA,Irrigation Department,2017-2018
ocds-kjhdrl-2017_ID_1524_1,tender,tender,1,2022-09-29,2017_ID_1524_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of Field channels at different chainages alongwith related structures,Works,Open Tender,Percentage,Civil Works,NA,No,No,15000000,2017-07-01 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,75,No,Offline,NA,AOC,6,assessment,Price Bid Opening Date,NA,21-01-2017 15:00,NA,Irrigation Department,2017-2018
ocds-kjhdrl-2017_ID_1525_1,tender,tender,1,2022-09-29,2017_ID_1525_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of Filed Channel at Different Chainages alonwith related structures,Works,Open Tender,Percentage,Civil Works,NA,No,No,20000000,2017-07-01 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,75,No,Offline,NA,AOC,7,assessment,Price Bid Opening Date,NA,21-01-2017 15:00,NA,Irrigation Department,2017-2018
ocds-kjhdrl-2017_ID_1526_1,tender,tender,1,2022-09-29,2017_ID_1526_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of Field Channel at Different Chainages alongwith related structures,Works,Open Tender,Percentage,Civil Works,NA,No,No,5000000,2017-07-01 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,75,No,Offline,NA,AOC,13,assessment,Price Bid Opening Date,NA,21-01-2017 15:00,NA,Irrigation Department,2017-2018
ocds-kjhdrl-2017_ID_1527_1,tender,tender,1,2022-09-29,2017_ID_1527_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of Filed Channel at different Chainages alongwith related structures,Works,Open Tender,Percentage,Civil Works,NA,No,No,5000000,2017-07-01 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,75,No,Offline,NA,AOC,11,assessment,Price Bid Opening Date,NA,21-01-2017 15:00,NA,Irrigation Department,2017-2018
ocds-kjhdrl-2017_ID_1528_1,tender,tender,1,2022-09-29,2017_ID_1528_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of Field Channel at different Chainages alonwith related structures,Works,Open Tender,Percentage,Civil Works,NA,No,No,2500000,2017-07-01 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,75,No,Offline,NA,AOC,4,assessment,Price Bid Opening Date,NA,21-01-2017 15:00,NA,Irrigation Department,2017-2018
ocds-kjhdrl-2017_ID_1529_1,tender,tender,1,2022-09-29,2017_ID_1529_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of Field Channel at different Chainages alonwith related structures,Works,Open Tender,Percentage,Civil Works,NA,No,No,2500000,2017-07-01 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,75,No,Offline,NA,AOC,6,assessment,Price Bid Opening Date,NA,21-01-2017 15:00,NA,Irrigation Department,2017-2018
ocds-kjhdrl-2017_ID_1530_1,tender,tender,1,2022-09-29,2017_ID_1530_1,NIT_NO_CMD_CAD_LA_T_07_2016_01,Construction of field channel at different chainages alongwith related structures,Works,Open Tender,Percentage,Civil Works,NA,No,No,2500000,2017-07-01 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,75,No,Offline,NA,AOC,5,assessment,Price Bid Opening Date,NA,21-01-2017 15:00,NA,Irrigation Department,2017-2018
ocds-kjhdrl-2017_ID_1531_1,tender,tender,1,2022-09-29,2017_ID_1531_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of fielf channel at different chainages alongwith related structures,Works,Open Tender,Percentage,Civil Works,NA,No,No,2500000,2017-07-01 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,75,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,21-01-2017 15:00,NA,Irrigation Department,2017-2018
ocds-kjhdrl-2017_ID_1532_1,tender,tender,1,2022-09-29,2017_ID_1532_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of STW with Solar Driven 5HP Submerssible Pump,Works,Open Tender,Percentage,Civil Works,NA,No,No,9368000,2017-07-01 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,75,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,21-01-2017 15:00,NA,Irrigation Department,2017-2018
ocds-kjhdrl-2017_ICD_1533_1,tender,tender,1,2022-09-29,2017_ICD_1533_1,GP/PL/01/2015/Pt-III/47,Gas Pigging and Cleaning of Natural Gas Pipelines,Works,Open Tender,Works,Oil/Gas,NA,No,No,0,2017-07-01 11:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,Technical Evaluation,3,assessment,Price Bid Opening Date,NA,27-01-2017 14:30,NA,Industries and Commerce Department,2017-2018
ocds-kjhdrl-2017_DoWR_1519_1,tender,tender,1,2022-09-29,2017_DoWR_1519_1,Mang/M-R /2016-17/1,Pub Athiabari,Works,Open Tender,Works,Civil Works,NA,No,No,2699921,2017-07-01 12:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,Technical Evaluation,9,assessment,Price Bid Opening Date,NA,20-01-2017 14:05,NA,Department of Water Resources,2017-2018
ocds-kjhdrl-2017_BTC_1534_1,tender,tender,1,2022-09-29,2017_BTC_1534_1,ACE77/TECH/IFB/SA/BTC/16-17/71,BTC/SA(15-16)/RD-1295,Works,Open Tender,Item Rate,Civil Works,NA,No,No,2475168,2017-07-01 12:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,17-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2017-2018
ocds-kjhdrl-2017_BTC_1534_2,tender,tender,1,2022-09-29,2017_BTC_1534_2,ACE77/TECH/IFB/SA/BTC/16-17/71,BTC/SA(15-16)/RD-1296,Works,Open Tender,Item Rate,Civil Works,NA,No,No,2574254,2017-07-01 12:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,1,assessment,Price Bid Opening Date,NA,17-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2017-2018
ocds-kjhdrl-2017_BTC_1534_3,tender,tender,1,2022-09-29,2017_BTC_1534_3,ACE77/TECH/IFB/SA/BTC/16-17/71,BTC/SA(15-16)/RD-1297,Works,Open Tender,Item Rate,Civil Works,NA,No,No,2772041,2017-07-01 12:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,1,assessment,Price Bid Opening Date,NA,17-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2017-2018
ocds-kjhdrl-2017_ICD_1517_1,tender,tender,1,2022-09-29,2017_ICD_1517_1,EE-G/658/2015/103/2637-40       Dated.05/01/2017,"Construction of Gate with Security Room for Industrial Infrastructure at Block Level under Rangjuli Development Block, District  Goalpara For Group 2",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,1305158,2017-07-01 13:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,2,assessment,Price Bid Opening Date,NA,19-01-2017 14:00,NA,Industries and Commerce Department,2017-2018
ocds-kjhdrl-2017_ICD_1516_1,tender,tender,1,2022-09-29,2017_ICD_1516_1,EE-G/658/2015/103/2637-40 dated05/01/2017,"Group No.1, Construction of boundary wall",Works,Open Tender,Item Rate,Civil Works,NA,No,No,3490591,2017-07-01 13:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,4,assessment,Price Bid Opening Date,NA,19-01-2017 14:00,NA,Industries and Commerce Department,2017-2018
ocds-kjhdrl-2017_ICD_1518_1,tender,tender,1,2022-09-29,2017_ICD_1518_1,EE-G/658/2015/103/2637-40 dated 05/01/2017,Construction of RCC Box Culvert for Industrial Infrastructure Group 4,Works,Open Tender,Item Rate,Civil Works,NA,No,No,1189050,2017-07-01 13:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,3,assessment,Price Bid Opening Date,NA,19-01-2017 14:00,NA,Industries and Commerce Department,2017-2018
ocds-kjhdrl-2017_ICD_1517_2,tender,tender,1,2022-09-29,2017_ICD_1517_2,EE-G/658/2015/103/2637-40       Dated.05/01/2017,"Development of site by Earth Filling for Industrial Infrastructure at Block Level under Rangjuli Development Block, District Goalpara For Group no 3",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,1276270,2017-07-01 13:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,3,assessment,Price Bid Opening Date,NA,19-01-2017 14:00,NA,Industries and Commerce Department,2017-2018
ocds-kjhdrl-2017_PWBNH_1535_1,tender,tender,1,2022-09-29,2017_PWBNH_1535_1,CE/T/BD/02/2017/1  Dated Guwahati the 4th Jan 2017,Const of Pandal Saluting Base Barricade and view Cutter etc for celebration of Republic Day for the year 2017 at Khanapara Veterinery Play Ground Guwahati 22 including Construction of Pandal for Hi Tea at AASC Khanapara and Road side bamboo at,Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,4907700,2017-07-01 15:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,30,No,Offline,NA,Technical Evaluation,4,assessment,Price Bid Opening Date,NA,16-01-2017 11:00,NA,Public Works Building and NH Department,2017-2018
ocds-kjhdrl-2017_HFWD_1536_1,tender,tender,1,2022-09-29,2017_HFWD_1536_1,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Packag1,Goods,Open Tender,Item Rate,Supply of Materials,NA,No,No,0,2017-07-01 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,To be Opened,5,assessment,Price Bid Opening Date,NA,17-01-2017 15:00,NA,Health and Family Welfare Department,2017-2018
ocds-kjhdrl-2017_HFWD_1536_2,tender,tender,1,2022-09-29,2017_HFWD_1536_2,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package3,Goods,Open Tender,Item Rate,Supply of Materials,NA,No,No,0,2017-07-01 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,Technical Evaluation,3,assessment,Price Bid Opening Date,NA,17-01-2017 15:00,NA,Health and Family Welfare Department,2017-2018
ocds-kjhdrl-2017_HFWD_1536_3,tender,tender,1,2022-09-29,2017_HFWD_1536_3,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Packag2,Goods,Open Tender,Item Rate,Supply of Materials,NA,No,No,0,2017-07-01 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,Technical Evaluation,5,assessment,Price Bid Opening Date,NA,17-01-2017 15:00,NA,Health and Family Welfare Department,2017-2018
ocds-kjhdrl-2017_HFWD_1536_4,tender,tender,1,2022-09-29,2017_HFWD_1536_4,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package4,Goods,Open Tender,Item Rate,Supply of Materials,NA,No,No,0,2017-07-01 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,To be Opened,1,assessment,Price Bid Opening Date,NA,17-01-2017 15:00,NA,Health and Family Welfare Department,2017-2018
ocds-kjhdrl-2017_HFWD_1536_5,tender,tender,1,2022-09-29,2017_HFWD_1536_5,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package5,Goods,Open Tender,Item Rate,Supply of Materials,NA,No,No,0,2017-07-01 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,To be Opened,1,assessment,Price Bid Opening Date,NA,17-01-2017 15:00,NA,Health and Family Welfare Department,2017-2018
ocds-kjhdrl-2017_HFWD_1536_6,tender,tender,1,2022-09-29,2017_HFWD_1536_6,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package6,Goods,Open Tender,Item Rate,Supply of Materials,NA,No,No,0,2017-07-01 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,To be Opened,1,assessment,Price Bid Opening Date,NA,17-01-2017 15:00,NA,Health and Family Welfare Department,2017-2018
ocds-kjhdrl-2017_HFWD_1536_7,tender,tender,1,2022-09-29,2017_HFWD_1536_7,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package7,Goods,Open Tender,Item Rate,Supply of Materials,NA,No,No,0,2017-07-01 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,17-01-2017 15:00,NA,Health and Family Welfare Department,2017-2018
ocds-kjhdrl-2017_HFWD_1536_8,tender,tender,1,2022-09-29,2017_HFWD_1536_8,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package9,Goods,Open Tender,Item Rate,Supply of Materials,NA,No,No,0,2017-07-01 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,To be Opened,3,assessment,Price Bid Opening Date,NA,17-01-2017 15:00,NA,Health and Family Welfare Department,2017-2018
ocds-kjhdrl-2017_HFWD_1536_9,tender,tender,1,2022-09-29,2017_HFWD_1536_9,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package10,Goods,Open Tender,Item Rate,Supply of Materials,NA,No,No,0,2017-07-01 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,To be Opened,1,assessment,Price Bid Opening Date,NA,17-01-2017 15:00,NA,Health and Family Welfare Department,2017-2018
ocds-kjhdrl-2017_HFWD_1536_10,tender,tender,1,2022-09-29,2017_HFWD_1536_10,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package11,Goods,Open Tender,Item Rate,Supply of Materials,NA,No,No,0,2017-07-01 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,To be Opened,3,assessment,Price Bid Opening Date,NA,17-01-2017 15:00,NA,Health and Family Welfare Department,2017-2018
ocds-kjhdrl-2017_HFWD_1536_11,tender,tender,1,2022-09-29,2017_HFWD_1536_11,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package12,Goods,Open Tender,Item Rate,Supply of Materials,NA,No,No,0,2017-07-01 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,To be Opened,1,assessment,Price Bid Opening Date,NA,17-01-2017 15:00,NA,Health and Family Welfare Department,2017-2018
ocds-kjhdrl-2017_DoWR_1539_1,tender,tender,1,2022-09-29,2017_DoWR_1539_1,Nag/ST/2016-17/1,Gakhirkety,Works,Open Tender,Works,Civil Works,NA,No,No,29698177,2017-09-01 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,5,assessment,Price Bid Opening Date,NA,21-01-2017 14:00,NA,Department of Water Resources,2017-2018
ocds-kjhdrl-2017_DoWR_1540_1,tender,tender,1,2022-09-29,2017_DoWR_1540_1,HR/ST/2016-17/1,AWRMIDGoffice,Works,Open Tender,Works,Civil Works,NA,No,No,9849432,2017-09-01 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,1,assessment,Price Bid Opening Date,NA,21-01-2017 14:00,NA,Department of Water Resources,2017-2018
ocds-kjhdrl-2017_DoWR_1541_1,tender,tender,1,2022-09-29,2017_DoWR_1541_1,HR/ST/2016-17/2,AWRMIBW,Works,Open Tender,Works,Civil Works,NA,No,No,6284000,2017-09-01 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,4,assessment,Price Bid Opening Date,NA,21-01-2017 14:00,NA,Department of Water Resources,2017-2018
ocds-kjhdrl-2017_BTC_1512_1,tender,tender,1,2022-09-29,2017_BTC_1512_1,ACE-66/E-Tenders/BTC/16-17/28,BTC/AOP/2016-17/11,Works,Open Tender,Item Rate,Civil Works,NA,No,No,27216988,2017-09-01 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,19-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2017-2018
ocds-kjhdrl-2017_BTC_1512_2,tender,tender,1,2022-09-29,2017_BTC_1512_2,ACE-66/E-Tenders/BTC/16-17/28,BTC/AOP/2016-17/12,Works,Open Tender,Item Rate,Civil Works,NA,No,No,38513971,2017-09-01 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,19-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2017-2018
ocds-kjhdrl-2017_HFWD_1536_12,tender,tender,1,2022-09-29,2017_HFWD_1536_12,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package13,Goods,Open Tender,Item Rate,Supply of Materials,NA,No,No,0,2017-09-01 16:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,To be Opened,2,assessment,Price Bid Opening Date,NA,17-01-2017 15:00,NA,Health and Family Welfare Department,2017-2018
ocds-kjhdrl-2017_HFWD_1536_13,tender,tender,1,2022-09-29,2017_HFWD_1536_13,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package14,Goods,Open Tender,Item Rate,Supply of Materials,NA,No,No,0,2017-09-01 16:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,To be Opened,2,assessment,Price Bid Opening Date,NA,17-01-2017 15:00,NA,Health and Family Welfare Department,2017-2018
